State,District,Subdivision,Block,Panchayat,Village,Pincode
Odisha,Puri,Krushna Prasad,Krushnaprasad,Patharganja,Budhibar,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Patharkata,Badajhada,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Pitisal,Bajrakot,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Ramalenka,Ramalenka,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Rasakudi,Badannala,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Rasidgaon,Bajrakot,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Sahabajpur,Budhibar,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Sananla,Krushna Prasad,752106
Odisha,Puri,Krushna Prasad,Krushnaprasad,Santarapur,Gomundia,752017
Odisha,Puri,Krushna Prasad,Krushnaprasad,Santarapur,Ramalenka,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Siala,Siala,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Siandi,Siandi,752011
Odisha,Puri,Krushna Prasad,Krushnaprasad,Sipia,Badajhada,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Talangir,Ramalenka,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Talatala,Bajrakot,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Tichhini,Alanda,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Titipa,Titipa,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Tubuka,Gomundia,752017
Odisha,Puri,Krushna Prasad,Krushnaprasad,Udayagiri,Bajrakot,752030
Odisha,Puri,Krushna Prasad,Krushnaprasad,Uthanikuda,Badannala,752030
Odisha,Puri,Nimapada,Nimapada,Agarasasan,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Agarkothabada,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Ainsamula,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Alakunda,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Alanda,Alanda,752002
Odisha,Puri,Nimapada,Nimapada,Alandi,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Amaranga,Salanga,752106
Odisha,Puri,Nimapada,Nimapada,Ambilihana,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Ampora,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Analapur,Bhogasalada,752106
Odisha,Puri,Nimapada,,Andhia,,
Odisha,Puri,Nimapada,Nimapada,Andhoti,Miteipur,752113
Odisha,Puri,Nimapada,Nimapada,Ankusipur,Sagada,752114
Odisha,Puri,Nimapada,Nimapada,Ansalo,Bhogasalada,752106
Odisha,Puri,Nimapada,Nimapada,Antuara,Antuara,752113
Odisha,Puri,Nimapada,Nimapada,Arilo,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Arisandha,Aerisandha,752106
Odisha,Puri,Nimapada,Nimapada,Asapurana,Tampalo,752110
Odisha,Puri,Nimapada,Nimapada,Ateihuda,Baharana,752120
Odisha,Puri,Nimapada,Nimapada,Badagan,Badasirivila,752017
Odisha,Puri,Nimapada,Nimapada,Badamachhapur,Badamachhapur,752113
Odisha,Puri,Nimapada,Nimapada,Badaninigan,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Badarikilo,Bhogasalada,752106
Odisha,Puri,Nimapada,Nimapada,Badasurubila,Badasirivila,752017
Odisha,Puri,Nimapada,Nimapada,Baharana,Baharana,752120
Odisha,Puri,Nimapada,Nimapada,Bakugram,Kotakosang,752105
Odisha,Puri,Nimapada,Nimapada,Balanga,Balanga,752105
Odisha,Puri,Nimapada,Nimapada,Baliasasan,Haripur,752104
Odisha,Puri,Nimapada,Nimapada,Balipada,Kotakosang,752014
Odisha,Puri,Nimapada,Nimapada,Balunka,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Bamadeipur,Aerisandha,752106
Odisha,Puri,Nimapada,Nimapada,Bamanal,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Bandhapadadas Purusottampur,Kotakosang,752113
Odisha,Puri,Nimapada,Nimapada,Bangurusamelak,Gadapadanpur,752113
Odisha,Puri,Nimapada,Nimapada,Bangurusa Sasan,Gadapadanpur,752113
Odisha,Puri,Nimapada,Nimapada,Bantugram,Miteipur,752106
Odisha,Puri,Nimapada,Nimapada,Bariha,Uchhupur,752105
Odisha,Puri,Nimapada,Nimapada,Barimundei,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Basantala,Terundia,752106
Odisha,Puri,Nimapada,Nimapada,Basantapur,Chhanijanga,752017
Odisha,Puri,Nimapada,Nimapada,Baulapada,Dhanua,752113
Odisha,Puri,Nimapada,Nimapada,Begunia,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Belapada,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Beleswar,Gadapadanpur,752113
Odisha,Puri,Nimapada,Nimapada,Beraboi,Gopinathpur,752011
Odisha,Puri,Nimapada,Nimapada,Beruhansasan,Kotakosang,752113
Odisha,Puri,Nimapada,Nimapada,Bhagabatipur,Sainsasasan,752011
Odisha,Puri,Nimapada,Nimapada,Bhanapur,Gadapadanpur,752114
Odisha,Puri,Nimapada,Nimapada,Bhanapur,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Bhantigram,Salanga,752106
Odisha,Puri,Nimapada,Nimapada,Bhatabandha,Chanrapada,752106
Odisha,Puri,Nimapada,Nimapada,Bhilideuli,Bhiligram,752113
Odisha,Puri,Nimapada,Nimapada,Bhiligram,Bhiligram,752113
Odisha,Puri,Nimapada,Nimapada,Bhilisasan,Miteipur,752113
Odisha,Puri,Nimapada,,Bhobanipur,,752106
Odisha,Puri,Nimapada,Nimapada,Bhodar,Bhodar,752113
Odisha,Puri,Nimapada,Nimapada,Bhogasalada,Bhogasalada,752106
Odisha,Puri,Nimapada,Nimapada,Bhuan,Dhanua,752002
Odisha,Puri,Nimapada,Nimapada,Bianal,Renchsasan,752114
Odisha,Puri,Nimapada,Nimapada,Bijipur,Aerisandha,752106
Odisha,Puri,Nimapada,Nimapada,Bishnupur,Bhiligram,752106
Odisha,Puri,Nimapada,Nimapada,Bisimatri,Bhodar,752113
Odisha,Puri,Nimapada,Nimapada,Biswalsahi,Renchsasan,752114
Odisha,Puri,Nimapada,Nimapada,Botei,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Brahmakundi,Bhodar,752113
Odisha,Puri,Nimapada,Nimapada,Brahmanchandpur,Nuasantrha,752105
Odisha,Puri,Nimapada,Nimapada,Brahmanchandpur Patana,Uchhupur,752105
Odisha,Puri,Nimapada,Nimapada,Brahmankhandi,Uchhupur,752105
Odisha,Puri,Nimapada,Nimapada,Brahmanpada,Renchsasan,752114
Odisha,Puri,Nimapada,Nimapada,Budhei,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Chadheigan,Tampalo,752110
Odisha,Puri,Nimapada,Nimapada,Chahata,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Chakaroda,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Chanarpada,Chanrapada,752106
Odisha,Puri,Nimapada,Nimapada,Chaurasi,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Chhabatia,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Chhanijanga,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Chhatahar,Chanrapada,752106
Odisha,Puri,Nimapada,Nimapada,Chhataharbegpatana,Badamachhapur,752113
Odisha,Puri,Nimapada,Nimapada,Chhenua,Deuna,752109
Odisha,Puri,Nimapada,Nimapada,Chitikana,Miteipur,752113
Odisha,Puri,Nimapada,Nimapada,Chitra,Sagada,752114
Odisha,Puri,Nimapada,Nimapada,Dahijanga,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Dalavanapur,Gadapadanpur,752113
Odisha,Puri,Nimapada,Nimapada,Dandikera,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Dandipur,Kotakosang,752105
Odisha,Puri,Nimapada,Nimapada,Daspurusottampur,Nuasantrha,752105
Odisha,Puri,Nimapada,Nimapada,Dekhata,Dhanua,752113
Odisha,Puri,Nimapada,Nimapada,Denuan,Deuna,752113
Odisha,Puri,Nimapada,Nimapada,Dhaleswar,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Dhaleswar Deuli,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Dhamantira Niagorada,Chanrapada,752106
Odisha,Puri,Nimapada,Nimapada,Dhirapur,Terundia,752106
Odisha,Puri,Nimapada,Nimapada,Dighalo,Terundia,752106
Odisha,Puri,Nimapada,Nimapada,Dineilo,Baharana,752120
Odisha,Puri,Nimapada,Nimapada,Durgapur,Sainsasasan,752011
Odisha,Puri,Nimapada,Nimapada,Ekamakana,Sagada,752114
Odisha,Puri,Nimapada,Nimapada,Gadaitapokhari,Kalapanchana,752113
Odisha,Puri,Nimapada,Nimapada,Gadajhinkiria,Bhodar,752113
Odisha,Puri,Nimapada,Nimapada,Gadapadanpur,Gadapadanpur,752113
Odisha,Puri,Nimapada,Nimapada,Gadatusinha,Terundia,752106
Odisha,Puri,Nimapada,Nimapada,Garaamarprasad,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Garapada,Dhanua,752113
Odisha,Puri,Nimapada,Nimapada,Garhchandpur,Uchhupur,752105
Odisha,Puri,Nimapada,Nimapada,Garhtorinha,Badasirivila,752017
Odisha,Puri,Nimapada,Nimapada,Ghodak,Nuasantrha,752105
Odisha,Puri,Nimapada,Nimapada,Gobindpur,Bhodar,752113
Odisha,Puri,Nimapada,Nimapada,Gopalpur,Bhodar,752113
Odisha,Puri,Nimapada,Nimapada,Gopinathpur,Gopinathpur,752011
Odisha,Puri,Nimapada,Nimapada,Handiapada,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Hansapada,Chanrapada,752106
Odisha,Puri,Nimapada,Nimapada,Haripur,Haripur,752104
Odisha,Puri,Nimapada,Nimapada,Harispur,Dhanua,752113
Odisha,Puri,Nimapada,Nimapada,Indola,Salanga,752106
Odisha,Puri,Nimapada,Nimapada,Iswarjanga,Tampalo,752110
Odisha,Puri,Nimapada,Nimapada,Jageswarpur,Terundia,752106
Odisha,Puri,Nimapada,Nimapada,Jajalpur,Bhogasalada,752106
Odisha,Puri,Nimapada,Nimapada,Jalachhatra,Baharana,752120
Odisha,Puri,Nimapada,Nimapada,Janara,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Janra,Salanga,752106
Odisha,Puri,Nimapada,Nimapada,Jhampugram,Tampalo,752110
Odisha,Puri,Nimapada,Nimapada,Juanla,Alanda,752113
Odisha,Puri,Nimapada,Nimapada,Kaduapada,Kalapanchana,752113
Odisha,Puri,Nimapada,Nimapada,Kaijanga,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Kalapanchana,Kalapanchana,752113
Odisha,Puri,Nimapada,Nimapada,Kaliapada,Gopinathpur,752011
Odisha,Puri,Nimapada,Nimapada,Kanapur,Chhanijanga,752113
Odisha,Puri,Nimapada,Pipili,Kanhapur,Nuasasan,752104
Odisha,Puri,Nimapada,Nimapada,Kantia,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Kantilo,Baharana,752120
Odisha,Puri,Nimapada,Nimapada,Kantilo,Bhodar,752113
Odisha,Puri,Nimapada,Nimapada,Kanyakuda,Uchhupur,752105
Odisha,Puri,Nimapada,Nimapada,Kasiasasan,Kotakosang,752113
Odisha,Puri,Nimapada,Nimapada,Kasipur,Sainsasasan,752011
Odisha,Puri,Nimapada,Nimapada,Kerandiabindha,Badamachhapur,752113
Odisha,Puri,Nimapada,Nimapada,Keutasalada,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Khorada,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Khulisha,Baharana,752120
Odisha,Puri,Nimapada,Nimapada,Kolhana,Nuasantrha,752105
Odisha,Puri,Nimapada,Nimapada,Kopinda,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Kotakosanga,Kotakosang,752113
Odisha,Puri,Nimapada,Nimapada,Kotaranga,Aerisandha,752106
Odisha,Puri,Nimapada,Nimapada,Kuanarpur,Sagada,752114
Odisha,Puri,Nimapada,Nimapada,Kuansa,Antuara,752113
Odisha,Puri,Nimapada,Nimapada,Kusikana,Alanda,752113
Odisha,Puri,Nimapada,Nimapada,Lankapada,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Lenkabarimula,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Madhibrahamapur,Kalapanchana,752113
Odisha,Puri,Nimapada,Nimapada,Madhipur,Baharana,752120
Odisha,Puri,Nimapada,Nimapada,Madhyasahi,Uchhupur,752105
Odisha,Puri,Nimapada,Nimapada,Mahal,Miteipur,752113
Odisha,Puri,Nimapada,Nimapada,Majhipada,Kalapanchana,752113
Odisha,Puri,Nimapada,Nimapada,Mamadalachhaka,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Manijanga,Alanda,752114
Odisha,Puri,Nimapada,Nimapada,Mathasahi,Dhanua,752113
Odisha,Puri,Nimapada,Nimapada,Miteipur,Miteipur,752113
Odisha,Puri,Nimapada,Nimapada,Murudi,Chanrapada,752106
Odisha,Puri,Nimapada,Nimapada,Musunapur,Terundia,752106
Odisha,Puri,Nimapada,Nimapada,Nadhana,Bhogasalada,752106
Odisha,Puri,Nimapada,Nimapada,Nahantara,Antuara,752106
Odisha,Puri,Nimapada,Nimapada,Nambilo,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Naraharipur,Bhodar,752113
Odisha,Puri,Nimapada,Nimapada,Naraladeuli,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Naruda,Uchhupur,752105
Odisha,Puri,Nimapada,Nimapada,Nijogakasati,Badasirivila,752017
Odisha,Puri,Nimapada,,Nimapara,,752106
Odisha,Puri,Nimapada,Nimapada,Ninigan Khandahata,Antuara,752113
Odisha,Puri,Nimapada,Nimapada,Nuagan,Bhodar,752113
Odisha,Puri,Nimapada,Nimapada,Nuagopalpur,Gopinathpur,752011
Odisha,Puri,Nimapada,Nimapada,Nuasantha,Nuasantrha,752105
Odisha,Puri,Nimapada,,Nuharakiri,,
Odisha,Puri,Nimapada,Nimapada,Odaguan,Baharana,752120
Odisha,Puri,Nimapada,Nimapada,Odakhanda,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Odual,Salanga,752106
Odisha,Puri,Nimapada,Nimapada,Ola,Salanga,752106
Odisha,Puri,Nimapada,Nimapada,Olamara,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Olans,Bhodar,752113
Odisha,Puri,Nimapada,Nimapada,Olikana,Sagada,752114
Odisha,Puri,Nimapada,Nimapada,Orapata,Bhodar,752113
Odisha,Puri,Nimapada,Nimapada,Paikasahi,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Palasri,Tampalo,752110
Odisha,Puri,Nimapada,Nimapada,Palasudha,Miteipur,752113
Odisha,Puri,Nimapada,Nimapada,Panchumaila,Chhanijanga,752113
Odisha,Puri,Nimapada,Nimapada,Parbatipur,Aerisandha,752106
Odisha,Puri,Nimapada,Nimapada,Parbatipur,Uchhupur,752105
Odisha,Puri,Nimapada,,Patapur,,752108
Odisha,Puri,Nimapada,Nimapada,Pateligan,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Patigram,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Pipalia,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Podana,Tampalo,752110
Odisha,Puri,Nimapada,Nimapada,Porakana,Alanda,752113
Odisha,Puri,Nimapada,Nimapada,Pupusandha,Renchsasan,752114
Odisha,Puri,Nimapada,Nimapada,Purunabalanga,Balanga,752105
Odisha,Puri,Nimapada,Nimapada,Raidbazar,Dhanua,752113
Odisha,Puri,Nimapada,Nimapada,Rajarasi,Terundia,752106
Odisha,Puri,Nimapada,Nimapada,Ranga,Miteipur,752113
Odisha,Puri,Nimapada,Nimapada,Ratilo,Ratilo,752114
Odisha,Puri,Nimapada,Nimapada,Renchkhelar,Renchsasan,752114
Odisha,Puri,Nimapada,Nimapada,Renchsasan,Renchsasan,752114
Odisha,Puri,Nimapada,Nimapada,Renghalo,Badamachhapur,752114
Odisha,Puri,Nimapada,Nimapada,Resinga,Kotakosang,752113
Odisha,Puri,Nimapada,Nimapada,Saderia,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Safipur,Tampalo,752110
Odisha,Puri,Nimapada,Nimapada,Sagada,Sagada,752114
Odisha,Puri,Nimapada,Nimapada,Sagadadeuli,Sagada,752114
Odisha,Puri,Nimapada,Nimapada,Sahadapada,Uchhupur,752105
Odisha,Puri,Nimapada,Nimapada,Sainsasasan,Sainsasasan,752011
Odisha,Puri,Nimapada,Nimapada,Sairi,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Salajanga,Haripur,752104
Odisha,Puri,Nimapada,Nimapada,Salanga,Salanga,752106
Odisha,Puri,Nimapada,Nimapada,Samareisasan,Haripur,752104
Odisha,Puri,Nimapada,Nimapada,Sanahuli,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Sanasurubila,Kotakosang,752113
Odisha,Puri,Nimapada,Nimapada,Sandhagorada,Dhanua,752113
Odisha,Puri,Nimapada,Nimapada,Sankhapada,Bhodar,752113
Odisha,Puri,Nimapada,Nimapada,Sanrikilo,Bhogasalada,752106
Odisha,Puri,Nimapada,Nimapada,Sarbapada,Bhiligram,752113
Odisha,Puri,Nimapada,Nimapada,Satakalia,Salanga,752106
Odisha,Puri,Nimapada,Nimapada,Seulakhala,Ratilo,752114
Odisha,Puri,Nimapada,Nimapada,Singharpur,Bhogasalada,752106
Odisha,Puri,Nimapada,Nimapada,Sorada,Tampalo,752110
Odisha,Puri,Nimapada,Nimapada,Srikoili,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Srimukha,Sagada,752114
Odisha,Puri,Nimapada,Nimapada,Sudarekha,Tampalo,752110
Odisha,Puri,Nimapada,Nimapada,Sudhabarimul,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Sunugoradi,Dhanua,752114
Odisha,Puri,Nimapada,Nimapada,Tadhana,Miteipur,752113
Odisha,Puri,Nimapada,Nimapada,Talatanla,Alanda,752113
Odisha,Puri,Nimapada,Nimapada,Tampalo,Tampalo,752110
Odisha,Puri,Nimapada,Nimapada,Taraboisasan,Kotakosang,752113
Odisha,Puri,Nimapada,Nimapada,Taradapada,Antuara,752106
Odisha,Puri,Nimapada,Nimapada,Tentuliguan,Baharana,752120
Odisha,Puri,Nimapada,Nimapada,Terabatiabindha,Aerisandha,752106
Odisha,Puri,Nimapada,Nimapada,Terahalla,Gopinathpur,752011
Odisha,Puri,Nimapada,Nimapada,Terundia,Terundia,752106
Odisha,Puri,Nimapada,Nimapada,Thakurpatana,Kalapanchana,752113
Odisha,Puri,Nimapada,Nimapada,Tihula,Bamanala,752121
Odisha,Puri,Nimapada,Nimapada,Titingapada,Baharana,752120
Odisha,Puri,Nimapada,Nimapada,Torabanga,Badasirivila,752017
Odisha,Puri,Nimapada,Nimapada,Torihanbandha,Sainsasasan,752011
Odisha,Puri,Nimapada,Nimapada,Tuansahi,Tampalo,752110
Odisha,Puri,Nimapada,Nimapada,Tulasipur,Tulasipur,752113
Odisha,Puri,Nimapada,Nimapada,Uchhupur,Uchhupur,752105
Odisha,Puri,Nimapada,Nimapada,Ugreswar Deuli,Gadapadanpur,752113
Odisha,Puri,Nimapada,Nimapada,Uhanga,Dhaleswar,752114
Odisha,Puri,Nimapada,Nimapada,Umamaheswarpur,Kalapanchana,752113
Odisha,Puri,Pipili,Pipili,Abalapur,Kulasekharapatana,752046
Odisha,Puri,Pipili,Pipili,Abalapur,Teisipur,752046
Odisha,Puri,Pipili,Pipili,Adhuali,Mangalpur,752104
Odisha,Puri,Pipili,Pipili,Agarapada,Sampur,752046
Odisha,Puri,Pipili,Pipili,Ainijang,Jasuapur,752046
Odisha,Puri,Pipili,Pipili,Alarapur,Rulpadeipur,752105
Odisha,Puri,Pipili,Pipili,Alisa,Teisipur,752046
Odisha,Puri,Pipili,Pipili,Anantapur,Panidol,752108
Odisha,Puri,Pipili,Pipili,Arangpara,Jagannathpur,752017
Odisha,Puri,Pipili,Pipili,Arjungoda,Poporanga,752046
Odisha,Puri,Pipili,Pipili,Arjunsinghpur,Jasuapur,752046
Odisha,Puri,Pipili,Pipili,Aruha,Gobindapur,752046
Odisha,Puri,Pipili,Pipili,Athabatia,Durgadaspur,752046
Odisha,Puri,Pipili,Pipili,Atharabhag,Bharatipur,752110
Odisha,Puri,Pipili,Pipili,Bageswarpur,Bharatipur,752110
Odisha,Puri,Pipili,Pipili,Bahabalapur,Rathapurusottampur,752012
Odisha,Puri,Pipili,Pipili,Bahelipada,Kanti,752104
Odisha,Puri,Pipili,Pipili,Balarampurpaikanasahi,Saraswatipur,752105
Odisha,Puri,Pipili,Pipili,Balavpur,Sampur,752046
Odisha,Puri,Pipili,Pipili,Baligan,Rathapurusottampur,752012
Odisha,Puri,Pipili,Pipili,Baligan,Teisipur,752046
Odisha,Puri,Pipili,Pipili,Balikuda,Poporanga,752046
Odisha,Puri,Pipili,Pipili,Banamalipur,Saraswatipur,752105
Odisha,Puri,Pipili,Pipili,Bangarapara,Teisipur,752046
Odisha,Puri,Pipili,Pipili,Bantalasingadeuli,Hatasahi,752046
Odisha,Puri,Pipili,Pipili,Bantalasingha,Hatasahi,752046
Odisha,Puri,Pipili,Pipili,Baragada,Kulasekharapatana,752046
Odisha,Puri,Pipili,Pipili,Barimula,Kanti,752104
Odisha,Puri,Pipili,Pipili,Barundei,Bharatipur,752110
Odisha,Puri,Pipili,Pipili,Basupur,Sampur,752046
Odisha,Puri,Pipili,,Bejapur,,
Odisha,Puri,Pipili,Pipili,Benabilli,Kanti,752104
Odisha,Puri,Pipili,,Bhabani Pur,,752106
Odisha,Puri,Pipili,Pipili,Bhagabatipur,Jasuapur,752011
Odisha,Puri,Pipili,Pipili,Bhailo,Pamasara,752046
Odisha,Puri,Pipili,Pipili,Bharatipur,Bharatipur,752110
Odisha,Puri,Pipili,Pipili,Bhogapateli,Chandradeipur,752046
Odisha,Puri,Pipili,Pipili,Bhoigun,Hatasahi,752046
Odisha,Puri,Pipili,Pipili,Bilipada,Laxminarayanpur,752014
Odisha,Puri,Pipili,Pipili,Binayakpur,Laxminarayanpur,752104
Odisha,Puri,Pipili,Pipili,Binayakpur Deuli,Jagannathpur,752017
Odisha,Puri,Pipili,Pipili,Bindha,Poporanga,752104
Odisha,Puri,Pipili,Pipili,Birapurusotampur No.1,Birapurusotampur,752046
Odisha,Puri,Pipili,Pipili,Birapurusottampur Dakhina No-1,Birapurusotampur,752046
Odisha,Puri,Pipili,Pipili,Birapurusottampur Dhakina Uttar No-2,Birapurusotampur,752046
Odisha,Puri,Pipili,Pipili,Birapurusottampur No-2,Birapurusotampur,752046
Odisha,Puri,Pipili,Pipili,Brahmalang,Hatasahi,752046
Odisha,Puri,Pipili,Pipili,Chadeya,Jagannathpur,752017
Odisha,Puri,Pipili,Pipili,Chaka Ekabatia,Jasuapur,752046
Odisha,Puri,Pipili,Pipili,Chakakankanadua,Teisipur,752046
Odisha,Puri,Pipili,Pipili,Chanaghar,Rathapurusottampur,752012
Odisha,Puri,Pipili,Pipili,Chandradeipur,Chandradeipur,752046
Odisha,Puri,Pipili,Pipili,Chandradeipur Matiasahi,Chandradeipur,752046
Odisha,Puri,Pipili,Pipili,Dahangiria,Kulasekharapatana,752046
Odisha,Puri,Pipili,Pipili,Dakhinanuagan,Poporanga,752046
Odisha,Puri,Pipili,Pipili,Dakhinasahi,Saraswatipur,752105
Odisha,Puri,Pipili,Pipili,Dakhinasahichak,Saraswatipur,752105
Odisha,Puri,Pipili,Pipili,Danagahira,Hatasahi,752046
Odisha,Puri,Pipili,Pipili,Danapara Tanki,Birapurusotampur,752046
Odisha,Puri,Pipili,Pipili,Dandamukunda Pur,Dhandamakundapur,752104
Odisha,Puri,Pipili,Pipili,Daradada,Jagannathpur,752017
Odisha,Puri,Pipili,Pipili,Deriki,Chandradeipur,752046
Odisha,Puri,Pipili,Pipili,Dhanpur,Orkal,752046
Odisha,Puri,Pipili,Pipili,Dumukipur,Jasuapur,752046
Odisha,Puri,Pipili,Pipili,Durgadasapur,Durgadaspur,752046
Odisha,Puri,Pipili,Pipili,Ekachalia,Pubasasan,752046
Odisha,Puri,Pipili,Pipili,Gangapara,Jagannathpur,752017
Odisha,Puri,Pipili,Pipili,Ganpal,Poporanga,752046
Odisha,Puri,Pipili,Pipili,Gaonpada,Orkal,752046
Odisha,Puri,Pipili,Pipili,Gobardhanpur,Orkal,752046
Odisha,Puri,Pipili,Pipili,Gobardhanpur Sultananagar,Orkal,752046
Odisha,Puri,Pipili,Pipili,Gokan,Sampur,752046
Odisha,Puri,Pipili,Pipili,Gonthala,Kanti,752104
Odisha,Puri,Pipili,Pipili,Gopada,Jasuapur,752046
Odisha,Puri,Pipili,Pipili,Govindapur,Gobindapur,752046
Odisha,Puri,Pipili,Pipili,Harianta,Gobindapur,752046
Odisha,Puri,Pipili,Pipili,Haripur,Birapurusotampur,752104
Odisha,Puri,Pipili,Pipili,Hasanapur,Bharatipur,752110
Odisha,Puri,Pipili,Pipili,Hatasahi,Hatasahi,752046
Odisha,Puri,Pipili,Pipili,Jagannathpur,Jagannathpur,752017
Odisha,Puri,Pipili,Pipili,Jaguliapara,Pubasasan,752046
Odisha,Puri,Pipili,Pipili,Jamalapur,Durgadaspur,752046
Odisha,Puri,Pipili,Pipili,Janardanpur,Sahajpur,752046
Odisha,Puri,Pipili,Pipili,Jasuapur,Jasuapur,752046
Odisha,Puri,Pipili,Pipili,Jasuapursultan Nagar,Birapurusotampur,752046
Odisha,Puri,Pipili,,Jayapur Hata,,
Odisha,Puri,Pipili,,Jayapur Killa,,
Odisha,Puri,Pipili,,Jayapur Sasan,,
Odisha,Puri,Pipili,Pipili,Jhilimili Patna,Mangalpur,752104
Odisha,Puri,Pipili,Pipili,Jopan,Rulpadeipur,752105
Odisha,Puri,Pipili,Pipili,Kairi,Pamasara,752104
Odisha,Puri,Pipili,Pipili,Kajisahisultananagar,Rulpadeipur,752105
Odisha,Puri,Pipili,Pipili,Kakudia,Kanti,752104
Odisha,Puri,Pipili,Pipili,Kakudi Kusang,Laxminarayanpur,752014
Odisha,Puri,Pipili,Pipili,Kalyanpur,Birapurusotampur,752015
Odisha,Puri,Pipili,Pipili,Kamakantia,Chandradeipur,752105
Odisha,Puri,Pipili,Pipili,Kamalasagarpatna,Hatasahi,752046
Odisha,Puri,Pipili,Pipili,Kanhupur,Nuasasan,752104
Odisha,Puri,Pipili,Pipili,Kantikothabada,Kanti,752104
Odisha,Puri,Pipili,Pipili,Karimula,Dhandamakundapur,752104
Odisha,Puri,Pipili,Pipili,Karttikapada,Birapurusotampur,752046
Odisha,Puri,Pipili,Pipili,Kasarada,Sampur,752046
Odisha,Puri,Pipili,Pipili,Kausalyapur,Pamasara,752046
Odisha,Puri,Pipili,Pipili,Kerundei,Panidol,752046
Odisha,Puri,Pipili,,Khandiagiri,,
Odisha,Puri,Pipili,Pipili,Kharikera,Birapurusotampur,752046
Odisha,Puri,Pipili,Pipili,Khatasarang,Kulasekharapatana,752046
Odisha,Puri,Pipili,Pipili,Khatuabramhapur,Sampur,752046
Odisha,Puri,Pipili,Pipili,Kothabad No-3,Kulasekharapatana,752046
